AccerlerometerX,AccerlerometerY,AccerlerometerZ,UtcTicks
-0.2346,-0.9359,0.2627,635740560045214520
-0.2755,-0.9335,0.2296,635740560045408860
-0.2755,-0.9335,0.2296,635740560045613100
-0.3012,-0.9433,0.1396,635740560045812895
-0.2941,-0.9549,0.0407,635740560046017119
-0.2941,-0.9549,0.0407,635740560046211442
-0.2292,-0.9728,-0.0340,635740560046415634
-0.1549,-0.9856,-0.0677,635740560046607554
-0.1549,-0.9856,-0.0677,635740560046811562
-0.0965,-0.9917,-0.0846,635740560047015591
-0.0210,-0.9954,-0.0931,635740560047209626
-0.0210,-0.9954,-0.0931,635740560047413638
0.0462,-0.9946,-0.0931,635740560047608298
0.0462,-0.9946,-0.0931,635740560047812519
0.1049,-0.9916,-0.0762,635740560048006771
0.1049,-0.9916,-0.0762,635740560048211009
0.2046,-0.9788,-0.0090,635740560048415085
0.2538,-0.9670,0.0243,635740560048607509
0.2941,-0.9545,0.0490,635740560048812004
0.2941,-0.9545,0.0490,635740560049016166
0.3418,-0.9375,0.0652,635740560049210512
0.3418,-0.9375,0.0652,635740560049414620
0.4350,-0.8999,0.0318,635740560049608878
0.4799,-0.8772,-0.0168,635740560049815373
0.4799,-0.8772,-0.0168,635740560050009597
0.4866,-0.8691,-0.0891,635740560050213976
0.5007,-0.8582,-0.1128,635740560050408126
0.5007,-0.8582,-0.1128,635740560050612248
0.4922,-0.8555,-0.1607,635740560050816959
0.4309,-0.8736,-0.2262,635740560051010957
0.4309,-0.8736,-0.2262,635740560051215061
0.3615,-0.8975,-0.2525,635740560051410886
0.2184,-0.9393,-0.2644,635740560051615089
0.2184,-0.9393,-0.2644,635740560051809295
0.1120,-0.9574,-0.2661,635740560052013574
0.1120,-0.9574,-0.2661,635740560052207731
0.0708,-0.9697,-0.2339,635740560052410486
0.0626,-0.9776,-0.2011,635740560052614649
0.0626,-0.9776,-0.2011,635740560052808901
0.0461,-0.9898,-0.1348,635740560053013049
0.0546,-0.9967,-0.0595,635740560053207066
0.0546,-0.9967,-0.0595,635740560053411225
0.0798,-0.9968,-0.0007,635740560053615463
0.1049,-0.9917,0.0748,635740560053809770
0.1049,-0.9917,0.0748,635740560054013810
0.1461,-0.9779,0.1496,635740560054214284
0.1781,-0.9544,0.2396,635740560054408344
0.1781,-0.9544,0.2396,635740560054612505
0.1931,-0.9304,0.3115,635740560054804117
0.1931,-0.9304,0.3115,635740560055008341
0.2004,-0.9177,0.3429,635740560055212534
0.2004,-0.9177,0.3429,635740560055406616
0.2004,-0.9177,0.3429,635740560055610716
0.1924,-0.9194,0.3431,635740560055814963
0.1924,-0.9194,0.3431,635740560056009197
0.1924,-0.9194,0.3431,635740560056213411
-0.0540,-0.9649,0.2570,635740560056405082
-0.1128,-0.9796,0.1664,635740560056609095
-0.1128,-0.9796,0.1664,635740560056813170
-0.1383,-0.9887,0.0580,635740560057003256
-0.1384,-0.9902,-0.0175,635740560057207532
-0.1384,-0.9902,-0.0175,635740560057411692
-0.0797,-0.9932,-0.0846,635740560057615811
-0.0797,-0.9932,-0.0846,635740560057809885
0.0042,-0.9956,-0.0931,635740560058014400
0.0797,-0.9925,-0.0930,635740560058208645
0.0797,-0.9925,-0.0930,635740560058412886
0.1215,-0.9882,-0.0929,635740560058607124
0.1797,-0.9808,-0.0759,635740560058810757
0.1797,-0.9808,-0.0759,635740560059014976
0.2045,-0.9771,-0.0591,635740560059209274
0.2210,-0.9747,-0.0341,635740560059413473
0.2210,-0.9747,-0.0341,635740560059607704
0.2291,-0.9712,0.0660,635740560059810786
0.2291,-0.9712,0.0660,635740560060014747
0.1374,-0.9703,0.1992,635740560060206352
0.0873,-0.9646,0.2487,635740560060432975
0.0873,-0.9646,0.2487,635740560060607928
-0.0125,-0.9725,0.2327,635740560060815022
-0.1793,-0.9736,0.1411,635740560061009079
-0.1793,-0.9736,0.1411,635740560061213249
-0.2126,-0.9729,0.0910,635740560061407511
-0.2128,-0.9765,0.0327,635740560061611181
-0.2128,-0.9765,0.0327,635740560061815218
-0.1798,-0.9828,-0.0425,635740560062009913
-0.1798,-0.9828,-0.0425,635740560062213953
0.0042,-0.9939,-0.1098,635740560062408129
0.0963,-0.9862,-0.1347,635740560062615648
0.0963,-0.9862,-0.1347,635740560062809749
0.1046,-0.9854,-0.1346,635740560063013918
0.1465,-0.9863,-0.0761,635740560063208622
0.1465,-0.9863,-0.0761,635740560063412764
0.1964,-0.9802,0.0244,635740560063614613
0.2045,-0.9766,0.0661,635740560063808705
0.2045,-0.9766,0.0661,635740560064012849
0.2044,-0.9747,0.0911,635740560064207398
0.2044,-0.9747,0.0911,635740560064411464
0.1877,-0.9753,0.1161,635740560064615709
0.1877,-0.9753,0.1161,635740560064809942
-0.0294,-0.9927,0.1168,635740560065044653
-0.0294,-0.9927,0.1168,635740560065209264
-0.0881,-0.9926,0.0832,635740560065413281
-0.0881,-0.9926,0.0832,635740560065607664
-0.1133,-0.9935,0.0077,635740560065811962
-0.1132,-0.9913,-0.0678,635740560066017711
-0.1132,-0.9913,-0.0678,635740560066211926
-0.0544,-0.9857,-0.1598,635740560066415111
0.0042,-0.9828,-0.1847,635740560066611064
0.0042,-0.9828,-0.1847,635740560066805117
0.0711,-0.9818,-0.1763,635740560067009142
0.0711,-0.9818,-0.1763,635740560067213166
0.1464,-0.9840,-0.1011,635740560067405686
0.1799,-0.9831,-0.0342,635740560067609911
0.1799,-0.9831,-0.0342,635740560067814142
0.2045,-0.9766,0.0661,635740560068006072
0.1960,-0.9737,0.1160,635740560068209497
0.1960,-0.9737,0.1160,635740560068413773
0.1461,-0.9779,0.1496,635740560068613479
0.1461,-0.9779,0.1496,635740560068807521
-0.0544,-0.9872,0.1501,635740560069010435
-0.0879,-0.9860,0.1416,635740560069211955
-0.1047,-0.9876,0.1166,635740560069416039
-0.1047,-0.9876,0.1166,635740560069607813
-0.1133,-0.9934,0.0161,635740560069816313
-0.1133,-0.9934,0.0161,635740560070014585
-0.0798,-0.9945,-0.0679,635740560070208885
-0.0294,-0.9926,-0.1182,635740560070412943
-0.0294,-0.9926,-0.1182,635740560070612074
0.0461,-0.9898,-0.1348,635740560070813220
0.0797,-0.9908,-0.1097,635740560071028648
0.0797,-0.9908,-0.1097,635740560071211639
0.1049,-0.9932,-0.0511,635740560071415835
0.1467,-0.9889,0.0244,635740560071611348
0.1467,-0.9889,0.0244,635740560071815576
0.1466,-0.9879,0.0496,635740560072007146
0.0882,-0.9939,0.0665,635740560072232056
0.0882,-0.9939,0.0665,635740560072406168
-0.0546,-0.9963,0.0665,635740560072610154
-0.0546,-0.9963,0.0665,635740560072814265
-0.1133,-0.9927,0.0413,635740560073008573
-0.1384,-0.9903,-0.0091,635740560073210137
-0.1384,-0.9903,-0.0091,635740560073414367
-0.1548,-0.9843,-0.0844,635740560073608673
-0.1545,-0.9776,-0.1426,635740560073812706
-0.1545,-0.9776,-0.1426,635740560074016933
-0.1209,-0.9738,-0.1925,635740560074211010
-0.1209,-0.9738,-0.1925,635740560074415017
-0.0459,-0.9768,-0.2094,635740560074609117
-0.0042,-0.9828,-0.1847,635740560074813390
0.0545,-0.9894,-0.1348,635740560075007440
0.0545,-0.9894,-0.1348,635740560075211486
0.1217,-0.9926,-0.0007,635740560075415800
0.1217,-0.9926,-0.0007,635740560075610167
0.1299,-0.9887,0.0747,635740560075818655
0.1297,-0.9837,0.1248,635740560076012733
0.1297,-0.9837,0.1248,635740560076206889
0.0711,-0.9820,0.1749,635740560076411489
-0.0376,-0.9791,0.1998,635740560076615510
-0.0376,-0.9791,0.1998,635740560076809512
-0.1127,-0.9766,0.1829,635740560077013805
-0.1127,-0.9766,0.1829,635740560077207962
-0.2045,-0.9766,0.0661,635740560077414467
-0.2046,-0.9782,-0.0341,635740560077608534
-0.2046,-0.9782,-0.0341,635740560077812650
-0.1711,-0.9761,-0.1342,635740560078002941
-0.1295,-0.9787,-0.1594,635740560078207094
-0.1295,-0.9787,-0.1594,635740560078411408
-0.0961,-0.9811,-0.1679,635740560078611560
-0.0210,-0.9937,-0.1098,635740560078815691
-0.0210,-0.9937,-0.1098,635740560079009776
0.0463,-0.9989,-0.0007,635740560079216880
0.0463,-0.9989,-0.0007,635740560079410928
0.0545,-0.9917,0.1167,635740560079615174
0.0545,-0.9884,0.1418,635740560079813792
0.0545,-0.9884,0.1418,635740560080008018
0.0461,-0.9888,0.1418,635740560080212028
0.0461,-0.9888,0.1418,635740560080416281
-0.1046,-0.9855,0.1333,635740560080610409
-0.1548,-0.9837,0.0913,635740560080814667
-0.1548,-0.9837,0.0913,635740560081008992
-0.1799,-0.9836,-0.0091,635740560081218911
-0.1799,-0.9836,-0.0091,635740560081412756
-0.1795,-0.9777,-0.1092,635740560081606970
-0.1545,-0.9776,-0.1426,635740560081811385
-0.1545,-0.9776,-0.1426,635740560082015466
-0.1212,-0.9797,-0.1595,635740560082209589
-0.0795,-0.9853,-0.1514,635740560082416795
-0.0795,-0.9853,-0.1514,635740560082610905
-0.0210,-0.9980,-0.0595,635740560082815156
0.0210,-0.9997,-0.0091,635740560083009185
0.0210,-0.9997,-0.0091,635740560083213408
0.0210,-0.9996,0.0161,635740560083407506
0.0210,-0.9996,0.0161,635740560083611631
0.0210,-0.9996,0.0161,635740560083815855
0.0210,-0.9996,0.0161,635740560084010082
0.0210,-0.9996,0.0161,635740560084219988
0.0210,-0.9996,0.0161,635740560084414118
0.0210,-0.9996,0.0161,635740560084608147
-0.0126,-0.9963,-0.0847,635740560084812199
-0.0293,-0.9824,-0.1847,635740560085015576
-0.0292,-0.9756,-0.2176,635740560085210682
-0.0292,-0.9756,-0.2176,635740560085419825
-0.0209,-0.9758,-0.2177,635740560085617136
-0.0209,-0.9758,-0.2177,635740560085811355
-0.0209,-0.9758,-0.2177,635740560086015594
-0.0209,-0.9758,-0.2177,635740560086209815
-0.0209,-0.9758,-0.2177,635740560086414047
0.0711,-0.9818,-0.1763,635740560086613127
0.0711,-0.9818,-0.1763,635740560086807300
0.1466,-0.9879,-0.0510,635740560087008121
0.1550,-0.9871,0.0412,635740560087212635
0.1550,-0.9871,0.0412,635740560087416953
0.1548,-0.9837,0.0913,635740560087611089
0.1548,-0.9837,0.0913,635740560087815317
0.1382,-0.9862,0.0914,635740560088009546
0.0630,-0.9945,0.0833,635740560088218103
0.0630,-0.9945,0.0833,635740560088412428
0.0126,-0.9982,0.0582,635740560088616549
-0.0126,-0.9999,-0.0091,635740560088810528
-0.0126,-0.9999,-0.0091,635740560089014601
-0.0126,-0.9993,-0.0343,635740560089210971
-0.0126,-0.9993,-0.0343,635740560089415533
-0.0126,-0.9993,-0.0343,635740560089609769
-0.0126,-0.9993,-0.0343,635740560089813444
0.0210,-0.9994,-0.0259,635740560090007535
0.0210,-0.9994,-0.0259,635740560090212070
0.0210,-0.9994,-0.0259,635740560090416308
0.1462,-0.9791,0.1413,635740560090614467
0.1462,-0.9791,0.1413,635740560090808611
0.1534,-0.9565,0.2480,635740560091008668
0.1201,-0.9546,0.2727,635740560091212967
0.1201,-0.9546,0.2727,635740560091407193
0.0954,-0.9573,0.2730,635740560091617152
-0.0125,-0.9762,0.2163,635740560091811636
-0.0125,-0.9762,0.2163,635740560092015677
-0.1296,-0.9826,0.1331,635740560092209878
-0.1549,-0.9862,0.0579,635740560092410881
-0.1549,-0.9862,0.0579,635740560092615000
-0.1633,-0.9864,-0.0174,635740560092809239
-0.1215,-0.9890,-0.0845,635740560093016119
-0.1215,-0.9890,-0.0845,635740560093210231
-0.0210,-0.9928,-0.1182,635740560093414272
-0.0210,-0.9928,-0.1182,635740560093608312
0.0964,-0.9893,-0.1097,635740560093812461
0.1798,-0.9824,-0.0509,635740560094016617
0.1798,-0.9824,-0.0509,635740560094211117
0.2456,-0.9685,0.0409,635740560094415276
-0.2046,-0.9788,0.0077,635740560110604066
-0.2046,-0.9788,0.0077,635740560110808195
-0.1964,-0.9796,-0.0425,635740560111012668
-0.1713,-0.9791,-0.1093,635740560111217401
-0.1713,-0.9791,-0.1093,635740560111411498
-0.1712,-0.9782,-0.1176,635740560111616803
-0.1712,-0.9782,-0.1176,635740560111811421
-0.1712,-0.9782,-0.1176,635740560112015976
-0.1712,-0.9782,-0.1176,635740560112211844
-0.2122,-0.9680,-0.1339,635740560112445939
-0.2122,-0.9680,-0.1339,635740560112610838
-0.3097,-0.9456,-0.0998,635740560112815060
-0.3577,-0.9325,-0.0500,635740560113009181
-0.3577,-0.9325,-0.0500,635740560113219183
-0.4043,-0.9133,0.0483,635740560113413718
-0.4043,-0.9133,0.0483,635740560113607868
-0.4034,-0.9069,0.1216,635740560113817617
-0.3716,-0.9126,0.1708,635740560114012754
-0.3716,-0.9126,0.1708,635740560114209981
-0.3716,-0.9126,0.1708,635740560114420434
-0.0787,-0.9540,0.2892,635740560114611856
-0.0787,-0.9540,0.2892,635740560114812171
0.0456,-0.9561,0.2894,635740560115016491
0.1536,-0.9606,0.2318,635740560115211885
0.1536,-0.9606,0.2318,635740560115415945
0.2040,-0.9688,0.1408,635740560115605960
0.2044,-0.9747,0.0911,635740560115810029
0.2044,-0.9747,0.0911,635740560116010106
0.2045,-0.9772,0.0577,635740560116214216
0.2045,-0.9772,0.0577,635740560116406581
0.1881,-0.9816,0.0327,635740560116610697
0.1217,-0.9925,0.0077,635740560116804919
0.1217,-0.9925,0.0077,635740560117012306
-0.0042,-0.9999,-0.0091,635740560117216345
-0.0798,-0.9968,-0.0091,635740560117413253
-0.0798,-0.9968,-0.0091,635740560117607607
-0.1050,-0.9943,-0.0175,635740560117817421
-0.1050,-0.9943,-0.0175,635740560118011544
-0.1383,-0.9895,-0.0426,635740560118215696
-0.1632,-0.9843,-0.0676,635740560118409838
-0.1630,-0.9806,-0.1094,635740560118613913
-0.1630,-0.9806,-0.1094,635740560118808155
-0.1626,-0.9738,-0.1591,635740560119012270
-0.1626,-0.9738,-0.1591,635740560119214089
-0.1539,-0.9658,-0.2086,635740560119409746
-0.1206,-0.9649,-0.2335,635740560119613893
-0.1206,-0.9649,-0.2335,635740560119807968
-0.0458,-0.9692,-0.2421,635740560120012515
-0.0458,-0.9692,-0.2421,635740560120204250
0.0457,-0.9649,-0.2584,635740560120408332
0.0789,-0.9629,-0.2582,635740560120612537
0.0789,-0.9629,-0.2582,635740560120806797
0.1204,-0.9608,-0.2498,635740560121011021
0.1536,-0.9602,-0.2331,635740560121211165
0.1536,-0.9602,-0.2331,635740560121415282
0.1701,-0.9595,-0.2248,635740560121609346
0.1951,-0.9602,-0.1999,635740560121815244
0.1951,-0.9602,-0.1999,635740560122013043
0.1951,-0.9602,-0.1999,635740560122209336
0.1951,-0.9602,-0.1999,635740560122413363
0.1951,-0.9602,-0.1999,635740560122607407
0.1951,-0.9602,-0.1999,635740560122809531
0.1951,-0.9602,-0.1999,635740560123013533
0.1951,-0.9602,-0.1999,635740560123207574
0.1951,-0.9602,-0.1999,635740560123411798
0.1951,-0.9602,-0.1999,635740560123616015
0.1951,-0.9602,-0.1999,635740560123810236
0.1951,-0.9602,-0.1999,635740560124016732
0.1951,-0.9602,-0.1999,635740560124214689
0.1951,-0.9602,-0.1999,635740560124411900
0.1951,-0.9602,-0.1999,635740560124616045
0.1951,-0.9602,-0.1999,635740560124813436
0.1951,-0.9602,-0.1999,635740560125007662
0.1951,-0.9602,-0.1999,635740560125211886
0.1951,-0.9602,-0.1999,635740560125416109
0.1951,-0.9602,-0.1999,635740560125610340
0.1951,-0.9602,-0.1999,635740560125814532
0.1951,-0.9602,-0.1999,635740560126008645
0.1951,-0.9602,-0.1999,635740560126212909
0.1951,-0.9602,-0.1999,635740560126407571
0.1950,-0.9585,-0.2081,635740560126617536
0.1948,-0.9567,-0.2163,635740560126811705
0.1948,-0.9567,-0.2163,635740560127015770
0.1864,-0.9545,-0.2327,635740560127210103
0.1699,-0.9555,-0.2410,635740560127418607
0.1699,-0.9555,-0.2410,635740560127612698
0.1450,-0.9553,-0.2576,635740560127806962
0.1202,-0.9565,-0.2660,635740560128010944
0.1202,-0.9565,-0.2660,635740560128215049
0.0871,-0.9599,-0.2663,635740560128409167
0.0623,-0.9618,-0.2665,635740560128618988
0.0623,-0.9618,-0.2665,635740560128813004
0.0125,-0.9659,-0.2585,635740560129007133
0.0125,-0.9659,-0.2585,635740560129211356
-0.0375,-0.9715,-0.2340,635740560129411565
-0.0626,-0.9776,-0.2011,635740560129615670
-0.0626,-0.9776,-0.2011,635740560129810437
-0.0795,-0.9840,-0.1597,635740560130013763
-0.0797,-0.9917,-0.1014,635740560130241463
-0.0797,-0.9917,-0.1014,635740560130416271
-0.0798,-0.9955,-0.0511,635740560130610431
-0.0798,-0.9965,-0.0259,635740560130814937
-0.0798,-0.9965,-0.0259,635740560131009157
-0.0714,-0.9974,-0.0091,635740560131213495
-0.0714,-0.9974,-0.0091,635740560131407600
-0.0714,-0.9974,-0.0091,635740560131611829
-0.0714,-0.9974,-0.0091,635740560131818449
-0.0714,-0.9974,-0.0091,635740560132012506
-0.0714,-0.9966,0.0413,635740560132217085
-0.0798,-0.9940,0.0749,635740560132413397
-0.0798,-0.9940,0.0749,635740560132607516
-0.1131,-0.9867,0.1166,635740560132811660
-0.1545,-0.9778,0.1413,635740560133019554
-0.1545,-0.9778,0.1413,635740560133210548
-0.1792,-0.9724,0.1493,635740560133415287
-0.1792,-0.9724,0.1493,635740560133607968
-0.2121,-0.9658,0.1490,635740560133812132
-0.2121,-0.9658,0.1490,635740560134016081
-0.2121,-0.9658,0.1490,635740560134210388
-0.2121,-0.9658,0.1490,635740560134414582
-0.2121,-0.9658,0.1490,635740560134608861
-0.2121,-0.9658,0.1490,635740560134813084
-0.2121,-0.9658,0.1490,635740560135009374
-0.2121,-0.9658,0.1490,635740560135214323
-0.2121,-0.9658,0.1490,635740560135408541
-0.2121,-0.9658,0.1490,635740560135612613
-0.2121,-0.9658,0.1490,635740560135816848
-0.2121,-0.9658,0.1490,635740560136011851
-0.2121,-0.9658,0.1490,635740560136214425
-0.2121,-0.9658,0.1490,635740560136406251
-0.2121,-0.9658,0.1490,635740560136608993
-0.2121,-0.9658,0.1490,635740560136813060
-0.2121,-0.9658,0.1490,635740560137005972
-0.2121,-0.9658,0.1490,635740560137214083
-0.2121,-0.9658,0.1490,635740560137410406
-0.2121,-0.9658,0.1490,635740560137614491
-0.2121,-0.9658,0.1490,635740560137810832
-0.2121,-0.9658,0.1490,635740560138018786
-0.2121,-0.9658,0.1490,635740560138213030
-0.2121,-0.9658,0.1490,635740560138404636
-0.2121,-0.9658,0.1490,635740560138608880
-0.2121,-0.9658,0.1490,635740560138813118
-0.2121,-0.9658,0.1490,635740560139004924
-0.2121,-0.9658,0.1490,635740560139209141
-0.2121,-0.9658,0.1490,635740560139418930
-0.2121,-0.9658,0.1490,635740560139613023
-0.2121,-0.9658,0.1490,635740560139807245
-0.2121,-0.9658,0.1490,635740560140011346
-0.2121,-0.9658,0.1490,635740560140215858
-0.2121,-0.9658,0.1490,635740560140409964
-0.2121,-0.9658,0.1490,635740560140610027
-0.2121,-0.9658,0.1490,635740560140815130
-0.2121,-0.9658,0.1490,635740560141013132
-0.2121,-0.9658,0.1490,635740560141208787
-0.2121,-0.9658,0.1490,635740560141412899
-0.2121,-0.9658,0.1490,635740560141607138
-0.2121,-0.9658,0.1490,635740560141811282
-0.2121,-0.9658,0.1490,635740560142011458
-0.2121,-0.9658,0.1490,635740560142220913
-0.2121,-0.9658,0.1490,635740560142415133
-0.2121,-0.9658,0.1490,635740560142609343
-0.2121,-0.9658,0.1490,635740560142813425
-0.2121,-0.9658,0.1490,635740560143007230
-0.2121,-0.9658,0.1490,635740560143211331
-0.2121,-0.9658,0.1490,635740560143412344
-0.2121,-0.9658,0.1490,635740560143616569
-0.2121,-0.9658,0.1490,635740560143816555
-0.2121,-0.9658,0.1490,635740560144010675
-0.2121,-0.9658,0.1490,635740560144215251
-0.2121,-0.9658,0.1490,635740560144414899
-0.2121,-0.9658,0.1490,635740560144609114
-0.2121,-0.9658,0.1490,635740560144813364
-0.2121,-0.9658,0.1490,635740560145011636
-0.2121,-0.9658,0.1490,635740560145215857
-0.2121,-0.9658,0.1490,635740560145410083
-0.2121,-0.9658,0.1490,635740560145614307
-0.2121,-0.9658,0.1490,635740560145808539
-0.2121,-0.9658,0.1490,635740560146022657
-0.2121,-0.9658,0.1490,635740560146204383
-0.2121,-0.9658,0.1490,635740560146408516
-0.2121,-0.9658,0.1490,635740560146612658
-0.2121,-0.9658,0.1490,635740560146806826
-0.2121,-0.9658,0.1490,635740560147010783
-0.2121,-0.9658,0.1490,635740560147214812
-0.2121,-0.9658,0.1490,635740560147409064
-0.2121,-0.9658,0.1490,635740560147613121
-0.2121,-0.9658,0.1490,635740560147810663
-0.2121,-0.9658,0.1490,635740560148014914
-0.2121,-0.9658,0.1490,635740560148209130
-0.2121,-0.9658,0.1490,635740560148413348
-0.2121,-0.9658,0.1490,635740560148607572
-0.2121,-0.9658,0.1490,635740560148811800
-0.2121,-0.9658,0.1490,635740560149014959
-0.2121,-0.9658,0.1490,635740560149209055
-0.2121,-0.9658,0.1490,635740560149413188
-0.2121,-0.9658,0.1490,635740560149603251
-0.2121,-0.9658,0.1490,635740560149807468
-0.2121,-0.9658,0.1490,635740560150009111
-0.2121,-0.9658,0.1490,635740560150213324
-0.2121,-0.9658,0.1490,635740560150407555
-0.2121,-0.9658,0.1490,635740560150607556
-0.2121,-0.9658,0.1490,635740560150811779
-0.2282,-0.9595,0.1653,635740560151011814
-0.2282,-0.9595,0.1653,635740560151216064
-0.2282,-0.9595,0.1653,635740560151410314
-0.2362,-0.9561,0.1734,635740560151614561
-0.2362,-0.9561,0.1734,635740560151808547
-0.2362,-0.9561,0.1734,635740560152012819
-0.2362,-0.9561,0.1734,635740560152207040
-0.2862,-0.9580,-0.0173,635740560152411325
-0.2856,-0.9522,-0.1083,635740560152615475
-0.2856,-0.9522,-0.1083,635740560152806433
-0.2852,-0.9480,-0.1412,635740560153010653
-0.2769,-0.9479,-0.1577,635740560153214712
-0.2769,-0.9479,-0.1577,635740560153408833
-0.2769,-0.9479,-0.1577,635740560153616203
-0.2769,-0.9479,-0.1577,635740560153810425
-0.2769,-0.9479,-0.1577,635740560154014678
-0.2769,-0.9479,-0.1577,635740560154208951
-0.2769,-0.9479,-0.1577,635740560154416446
-0.2769,-0.9479,-0.1577,635740560154610665
-0.2689,-0.9502,-0.1579,635740560154814855
-0.2689,-0.9502,-0.1579,635740560155008903
-0.1048,-0.9893,-0.1013,635740560155214914
-0.0210,-0.9992,-0.0343,635740560155409052
-0.0210,-0.9992,-0.0343,635740560155613128
0.0463,-0.9988,0.0161,635740560155807227
0.0965,-0.9931,0.0664,635740560156007257
0.0965,-0.9931,0.0664,635740560156211491
0.1298,-0.9865,0.0998,635740560156415715
0.1546,-0.9801,0.1247,635740560156609726
0.1546,-0.9801,0.1247,635740560156814195
0.1712,-0.9773,0.1245,635740560157008184
0.1712,-0.9773,0.1245,635740560157212473
0.1712,-0.9773,0.1245,635740560157412713
0.1960,-0.9747,0.1077,635740560157607342
0.1960,-0.9747,0.1077,635740560157811560
0.2456,-0.9688,0.0326,635740560158015916
0.2700,-0.9627,-0.0173,635740560158208800
0.2700,-0.9627,-0.0173,635740560158412931
0.2699,-0.9611,-0.0588,635740560158607061
0.2775,-0.9536,-0.1166,635740560158811520
0.2775,-0.9536,-0.1166,635740560159015667
0.2765,-0.9436,-0.1823,635740560159208363
0.2760,-0.9387,-0.2067,635740560159412758
0.2760,-0.9387,-0.2067,635740560159606874
0.2669,-0.9293,-0.2553,635740560159809101
0.2669,-0.9293,-0.2553,635740560160013215
0.2583,-0.9247,-0.2795,635740560160204802
0.2340,-0.9286,-0.2881,635740560160408930
0.2340,-0.9286,-0.2881,635740560160613160
0.1932,-0.9326,-0.3049,635740560160804355
0.1607,-0.9385,-0.3055,635740560161008553
0.1607,-0.9385,-0.3055,635740560161212783
0.1360,-0.9397,-0.3139,635740560161406937
0.0949,-0.9445,-0.3144,635740560161608227
0.0949,-0.9445,-0.3144,635740560161809808
0.0373,-0.9536,-0.2988,635740560162014357
0.0373,-0.9536,-0.2988,635740560162208961
-0.0125,-0.9681,-0.2504,635740560162418612
-0.0377,-0.9864,-0.1598,635740560162608792
-0.0377,-0.9864,-0.1598,635740560162813030
-0.0378,-0.9964,-0.0763,635740560163012758
-0.0378,-0.9992,0.0161,635740560163207356
-0.0378,-0.9992,0.0161,635740560163411589
-0.0294,-0.9927,0.1168,635740560163620036
-0.0293,-0.9882,0.1501,635740560163814266
-0.0293,-0.9882,0.1501,635740560164008390
-0.0293,-0.9841,0.1750,635740560164212515
-0.0543,-0.9783,0.1997,635740560164402657
-0.0543,-0.9783,0.1997,635740560164606962
-0.1369,-0.9590,0.2482,635740560164807539
-0.1369,-0.9590,0.2482,635740560165011681
-0.1777,-0.9481,0.2638,635740560165215914
-0.2022,-0.9433,0.2634,635740560165406231
-0.2022,-0.9433,0.2634,635740560165609558
-0.2022,-0.9433,0.2634,635740560165813783
-0.3707,-0.9063,0.2030,635740560166008314
-0.4856,-0.8636,0.1358,635740560166220867
-0.4856,-0.8636,0.1358,635740560166414980
-0.5080,-0.8542,0.1113,635740560166614630
-0.5303,-0.8455,0.0631,635740560166808690
-0.5303,-0.8455,0.0631,635740560167012969
-0.5378,-0.8430,-0.0086,635740560167207027
-0.5229,-0.8486,-0.0805,635740560167411059
-0.5229,-0.8486,-0.0805,635740560167615254
-0.4636,-0.8765,-0.1297,635740560167809506
-0.4335,-0.8905,-0.1384,635740560168013542
-0.4335,-0.8905,-0.1384,635740560168207622
-0.3877,-0.9112,-0.1394,635740560168411952
-0.3877,-0.9112,-0.1394,635740560168616178
-0.3012,-0.9431,-0.1410,635740560168808050
-0.2449,-0.9603,-0.1335,635740560169012176
-0.2449,-0.9603,-0.1335,635740560169216219
-0.1713,-0.9800,-0.1010,635740560169416139
-0.0798,-0.9965,-0.0259,635740560169610455
-0.0798,-0.9965,-0.0259,635740560169814764
0.0546,-0.9963,0.0665,635740560170008987
0.1714,-0.9810,0.0913,635740560170209559
0.1714,-0.9810,0.0913,635740560170413667
0.2777,-0.9564,0.0905,635740560170607812
0.2777,-0.9564,0.0905,635740560170812057
0.3180,-0.9458,0.0654,635740560171012063
0.3499,-0.9359,0.0405,635740560171216280
0.3499,-0.9359,0.0405,635740560171410372
0.3890,-0.9206,-0.0334,635740560171614492
0.4113,-0.9052,-0.1066,635740560171808578
0.4113,-0.9052,-0.1066,635740560172012640
0.4104,-0.8986,-0.1551,635740560172207703
0.4098,-0.8944,-0.1792,635740560172412199
0.4098,-0.8944,-0.1792,635740560172616431
0.3859,-0.8979,-0.2119,635740560172815931
0.3620,-0.9017,-0.2366,635740560173013241
0.3620,-0.9017,-0.2366,635740560173207875
0.2906,-0.9201,-0.2627,635740560173412178
0.2906,-0.9201,-0.2627,635740560173616414
0.2423,-0.9290,-0.2799,635740560173809425
0.2098,-0.9342,-0.2886,635740560174019314
0.2098,-0.9342,-0.2886,635740560174213409
0.1936,-0.9376,-0.2890,635740560174407547
0.1698,-0.9535,-0.2491,635740560174608805
0.1698,-0.9535,-0.2491,635740560174812956
0.1624,-0.9694,-0.1839,635740560175007057
0.1624,-0.9694,-0.1839,635740560175211273
0.1629,-0.9786,-0.1260,635740560175415416
0.1631,-0.9830,-0.0843,635740560175609500
0.1716,-0.9846,-0.0342,635740560175815360
0.1716,-0.9846,-0.0342,635740560176009440
0.1799,-0.9837,-0.0007,635740560176213442
0.1799,-0.9837,-0.0007,635740560176407553
0.1799,-0.9834,0.0244,635740560176617463
0.1799,-0.9834,0.0244,635740560176807498
0.1799,-0.9834,0.0244,635740560177011775
